Season,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
1,5.0,23.3,20.1,16.0
1,4.0,23.3,28.3,16.0
1,4.0,23.0,29.5,16.0
1,4.0,23.4,26.8,16.0
1,4.0,23.4,27.0,16.0
1,4.0,23.5,23.0,16.0
1,4.0,23.3,20.8,16.0
1,4.0,23.3,28.3,16.0
1,4.0,23.3,21.7,16.0
1,4.0,23.3,23.0,16.0
1,4.0,22.9,30.7,16.0
1,4.0,23.0,29.5,16.0
1,4.0,23.4,27.1,16.0
1,5.0,23.5,24.9,16.0
1,5.0,24.2,23.6,16.0
1,4.0,22.5,29.4,16.0
1,4.0,22.3,25.3,16.0
1,4.0,22.4,22.4,16.0
1,4.0,22.5,22.4,16.0
1,3.0,21.9,25.4,16.0
1,4.0,23.4,22.1,16.0
1,4.0,22.9,30.0,16.0
1,4.0,22.6,29.4,16.0
1,4.0,23.4,25.1,16.0
1,4.0,22.4,23.6,16.0
1,4.0,23.7,25.0,16.0
1,4.0,24.8,22.3,16.0
1,4.0,23.7,25.0,16.0
1,4.0,24.1,25.4,16.0
1,4.0,24.7,21.8,16.0
1,4.0,23.0,29.1,16.0
1,4.0,23.9,29.5,16.0
1,3.0,21.9,27.6,16.0
1,4.0,23.3,28.1,16.0
1,4.0,23.9,25.1,16.0
1,4.0,23.3,23.6,16.0
1,5.0,24.1,28.1,16.0
1,4.0,23.9,31.1,16.0
1,4.0,23.6,28.1,16.0
1,4.0,23.4,23.6,16.0
1,4.0,23.9,25.1,16.0
1,4.0,22.8,29.2,16.0
1,4.0,23.0,27.5,16.0
1,4.0,22.8,28.4,16.0
1,4.0,22.6,28.3,16.0
1,4.0,22.8,29.2,16.0
1,4.0,22.8,29.9,16.0
1,5.0,22.9,27.0,16.0
1,4.0,23.0,30.3,16.0
1,5.0,23.5,27.1,16.0
1,4.0,22.4,27.3,16.0
1,5.0,24.2,21.3,16.0
1,4.0,23.4,22.8,16.0
4,4.0,22.6,41.0,16.0
4,4.0,23.5,39.0,16.0
4,4.0,26.2,46.0,16.0
4,3.0,23.9,43.5,16.0
4,3.0,22.8,45.5,16.0
4,4.0,22.6,41.8,16.0
4,5.0,26.2,46.0,16.0
4,4.0,24.0,43.0,16.0
4,4.0,26.2,36.2,16.0
4,4.0,25.8,33.8,16.0
4,3.0,22.7,42.1,16.0
4,5.0,27.2,33.4,16.0
4,5.0,27.5,41.3,16.0
4,5.0,27.3,33.8,16.0
4,5.0,27.2,30.0,16.0
4,4.0,23.3,41.7,16.0
4,4.0,21.9,47.6,16.0
4,4.0,21.9,47.6,16.0
4,4.0,23.7,35.6,16.0
4,4.0,21.8,49.1,16.0
4,4.0,21.7,45.0,16.0
4,3.0,22.5,45.2,16.0
4,4.0,22.4,44.1,16.0
4,4.0,24.6,37.8,16.0
4,4.0,24.2,43.1,16.0
4,4.0,23.3,39.3,16.0
4,4.0,22.9,39.9,16.0
4,3.0,23.0,42.3,16.0
4,4.0,23.4,41.9,16.0
4,4.0,23.0,42.0,16.0
4,4.0,24.4,40.5,16.0
4,4.0,23.0,46.7,16.0
4,4.0,23.5,43.2,16.0
4,4.0,24.1,36.3,16.0
4,4.0,25.2,33.4,16.0
4,4.0,22.9,38.5,16.0
1,4.0,22.1,28.7,16.0
1,4.0,22.6,27.1,16.0
1,4.0,21.3,30.4,16.0
1,4.0,23.2,29.7,16.0
1,4.0,22.3,34.5,16.0
1,4.0,21.6,36.3,16.0
1,4.0,21.5,30.8,16.0
1,4.0,21.0,31.2,16.0
1,4.0,22.2,32.8,16.0
1,4.0,23.2,28.6,16.0
1,4.0,22.1,24.6,16.0
1,4.0,22.3,31.2,16.0
1,4.0,22.7,31.2,16.0
1,4.0,22.0,36.4,16.0
1,4.0,22.4,29.2,16.0
1,4.0,22.4,29.3,16.0
1,4.0,22.4,29.2,16.0
1,4.0,22.1,28.8,16.0
1,4.0,22.1,30.7,16.0
1,4.0,21.8,31.7,16.0
1,5.0,24.2,25.1,16.0
1,4.0,23.8,30.9,16.0
1,4.0,25.2,26.8,16.0
1,4.0,23.2,30.8,16.0
1,4.0,23.1,27.7,16.0
1,4.0,23.5,23.8,16.0
1,5.0,23.5,23.2,16.0
1,4.0,21.6,32.0,16.0
1,4.0,21.6,27.6,16.0
1,4.0,21.9,27.9,16.0
1,4.0,23.3,27.7,16.0
1,4.0,23.5,24.4,16.0
1,4.0,21.9,24.7,16.0
1,4.0,23.2,25.0,16.0
1,4.0,23.9,31.0,16.0
1,4.0,23.9,32.0,16.0
1,4.0,23.9,30.1,16.0
1,4.0,20.0,31.1,16.0
1,4.0,20.3,30.2,16.0
1,4.0,23.6,22.0,16.0
1,5.0,24.1,25.0,16.0
1,5.0,24.1,22.0,16.0
1,4.0,23.8,23.3,16.0
1,4.0,22.8,31.7,16.0
1,4.0,22.6,32.1,16.0
1,4.0,24.4,25.9,16.0
1,4.0,22.7,27.5,16.0
4,5.0,27.0,43.6,16.0
4,4.0,24.1,51.9,16.0
4,4.0,24.5,39.3,16.0
4,4.0,24.1,43.3,16.0
4,4.0,24.5,44.3,16.0
4,4.0,24.3,41.4,16.0
4,4.0,23.8,53.5,16.0
4,4.0,24.5,50.2,16.0
4,4.0,24.3,48.9,16.0
4,4.0,24.2,47.3,16.0
4,4.0,23.6,52.2,16.0
4,4.0,24.8,51.9,16.0
4,4.0,24.1,49.8,16.0
4,5.0,26.6,35.9,16.0
4,4.0,25.0,46.4,16.0
4,4.0,25.4,40.0,16.0
4,5.0,24.7,38.3,16.0
4,4.0,24.8,41.9,16.0
4,4.0,23.3,38.7,16.0
4,4.0,23.9,38.0,16.0
4,4.0,24.4,48.1,16.0
4,4.0,25.8,34.2,16.0
4,4.0,24.0,44.4,16.0
4,5.0,24.8,37.0,16.0
4,4.0,24.3,38.7,16.0
4,4.0,24.7,40.0,16.0
4,4.0,24.6,39.0,16.0
4,4.0,24.9,41.4,16.0
4,4.0,24.9,36.5,16.0
4,4.0,24.9,38.1,16.0
4,4.0,26.0,47.3,16.0
4,4.0,23.4,54.7,16.0
4,5.0,27.0,43.4,16.0
4,4.0,23.8,48.3,16.0
4,5.0,27.1,41.4,16.0
4,4.0,23.5,50.4,16.0
4,4.0,23.5,50.4,16.0
4,4.0,24.0,46.0,16.0
4,4.0,24.2,46.0,16.0
4,4.0,24.1,40.1,16.0
4,4.0,24.0,43.8,16.0
4,4.0,23.9,37.9,16.0
4,3.0,22.5,52.2,16.0
4,4.0,24.0,43.8,16.0
4,4.0,24.4,39.7,16.0
4,4.0,24.6,43.1,16.0
4,4.0,24.6,41.0,16.0
4,4.0,24.9,54.4,16.0
4,4.0,24.6,43.2,16.0
4,4.0,24.7,44.4,16.0
4,4.0,23.4,38.0,16.0
4,4.0,23.3,39.2,16.0
4,5.0,25.1,46.0,14.2
4,5.0,25.1,43.0,14.2
4,5.0,26.8,45.3,14.2
4,4.0,22.5,51.4,14.2
4,4.0,22.4,51.9,14.2
4,4.0,22.0,53.2,14.2
4,4.0,22.9,48.0,14.2
4,4.0,25.1,46.0,17.9
4,4.0,23.3,47.4,17.9
4,5.0,27.2,37.4,17.9
4,5.0,26.9,39.0,17.9
4,5.0,24.8,47.2,15.2
4,4.0,24.2,47.9,15.2
4,4.0,23.9,53.2,17.5
4,5.0,25.1,41.1,17.5
4,4.0,25.1,43.3,17.5
4,5.0,24.4,35.5,15.1
4,5.0,24.8,36.0,15.1
4,3.0,21.3,42.5,16.3
4,4.0,24.5,37.5,16.3
4,5.0,23.6,49.6,18.9
4,3.0,22.2,53.2,18.9
4,4.0,23.7,42.0,18.4
4,3.0,24.3,40.6,18.4
4,4.0,25.6,40.9,18.4
4,4.0,23.7,44.1,18.1
4,5.0,28.3,34.9,18.1
4,5.0,27.3,32.1,18.1
4,5.0,26.4,33.8,18.1
4,5.0,23.5,50.8,18.4
4,4.0,23.8,31.8,21.5
4,4.0,23.8,32.2,21.5
4,4.0,22.3,48.1,18.8
4,4.0,22.3,47.9,18.8
4,4.0,22.6,46.5,18.8
2,4.0,22.7,51.0,17.1
2,5.0,24.7,52.1,17.1
2,4.0,23.2,48.7,17.1
2,4.0,23.5,43.3,17.1
2,4.0,24.6,45.2,17.1
2,4.0,22.2,58.5,19.8
2,5.0,23.5,56.0,19.8
2,4.0,23.3,57.4,16.1
2,5.0,25.7,53.8,13.3
2,5.0,25.0,59.6,18.3
2,4.0,21.9,49.2,8.4
2,4.0,22.5,41.8,7.0
2,4.0,22.0,46.9,7.0
2,5.0,26.9,52.9,18.9
2,5.0,22.8,43.4,11.7
2,4.0,22.1,45.1,11.7
2,4.0,23.2,44.3,11.7
2,4.0,24.2,37.5,13.1
2,5.0,25.1,40.6,13.1
2,5.0,26.8,41.9,25.9
2,5.0,27.3,38.0,25.9
2,4.0,22.7,55.9,16.4
2,4.0,23.0,55.0,16.4
2,5.0,26.0,42.9,19.3
2,6.0,31.1,43.9,23.9
2,5.0,25.5,57.6,16.1
2,5.0,23.4,59.3,18.1
2,5.0,25.7,43.5,18.1
2,5.0,25.6,44.4,18.1
2,4.0,22.6,47.8,13.1
2,4.0,22.3,47.6,13.1
2,5.0,26.6,64.9,24.5
2,5.0,25.4,65.7,18.0
2,5.0,25.9,63.9,24.5
2,4.0,21.6,47.1,13.1
2,4.0,23.4,40.9,13.1
2,5.0,26.1,58.8,18.0
2,5.0,27.1,38.0,23.9
2,4.0,23.4,40.8,10.5
2,5.0,24.4,45.6,10.5
2,4.0,22.4,47.8,10.7
2,5.0,24.2,43.3,13.3
2,5.0,23.9,45.4,10.7
2,4.0,22.5,49.3,10.7
2,5.0,26.2,36.4,13.3
2,4.0,23.6,45.5,10.4
2,5.0,23.7,41.7,10.4
2,5.0,22.6,49.6,16.1
2,4.0,20.9,55.5,16.1
2,4.0,22.4,43.8,16.1
2,4.0,23.5,34.7,9.8
2,5.0,23.8,42.9,12.9
2,4.0,19.5,59.7,12.9
2,5.0,22.1,51.7,12.9
2,5.0,25.2,45.2,12.9
2,5.0,26.0,47.7,12.9
2,4.0,22.3,47.2,11.0
2,4.0,22.1,48.8,11.0
2,5.0,22.7,62.2,19.4
2,4.0,23.0,52.0,18.8
2,5.0,23.8,49.3,18.8
2,5.0,25.0,47.4,18.8
2,4.0,21.9,48.5,11.0
2,5.0,26.9,50.9,19.4
2,5.0,26.6,64.9,17.5
2,5.0,25.9,63.9,17.5
2,5.0,24.2,61.5,14.3
2,5.0,24.5,61.0,14.3
2,4.0,21.4,36.7,5.2
2,4.0,23.9,37.2,13.4
2,5.0,24.3,37.7,13.4
2,4.0,22.0,31.5,5.2
2,4.0,23.8,43.4,11.8
2,4.0,21.8,34.9,6.6
2,4.0,23.5,32.9,6.6
2,4.0,23.1,32.2,6.6
2,5.0,25.1,37.0,7.8
2,5.0,24.3,35.3,7.8
2,5.0,20.6,40.0,7.8
2,3.0,22.3,41.0,20.2
2,5.0,25.7,48.8,12.9
2,5.0,26.5,45.7,12.9
2,4.0,23.3,44.7,14.9
2,5.0,24.7,46.8,14.2
2,6.0,25.1,45.4,14.2
2,5.0,24.0,54.4,14.2
2,4.0,19.9,53.3,18.8
2,5.0,22.9,21.9,-0.6
2,4.0,23.8,21.4,-0.6
2,4.0,23.9,20.7,-0.6
2,4.0,23.7,21.2,-0.6
2,4.0,22.9,20.8,-0.6
2,4.0,22.7,45.4,7.4
2,4.0,23.9,21.2,-0.6
2,5.0,26.1,36.8,7.4
2,5.0,25.8,40.8,7.4
2,4.0,21.9,21.4,0.6
2,4.0,22.9,39.2,4.0
2,4.0,22.2,37.0,6.3
2,4.0,23.2,36.8,6.3
2,4.0,22.4,39.2,6.3
2,5.0,24.2,39.2,6.3
2,4.0,21.3,26.8,0.7
2,4.0,23.9,38.7,6.3
2,4.0,21.9,43.1,6.3
2,5.0,22.1,36.6,4.5
2,4.0,20.5,54.6,13.0
2,4.0,19.8,45.1,4.5
2,4.0,18.6,53.8,14.2
2,5.0,19.1,52.8,14.2
2,5.0,21.1,49.9,14.2
2,4.0,21.3,51.9,14.2
2,5.0,21.3,53.3,14.2
2,4.0,22.9,25.5,3.9
2,4.0,23.2,22.9,3.9
2,4.0,21.5,30.6,3.9
2,5.0,23.3,63.9,17.5
2,4.0,22.7,67.7,16.9
2,5.0,22.4,40.6,5.6
2,4.0,21.9,46.4,9.4
2,5.0,22.3,38.6,10.8
2,4.0,24.0,20.0,-0.4
2,5.0,22.1,37.7,8.8
2,3.0,22.0,41.2,5.4
2,4.0,24.8,32.3,5.4
2,4.0,20.0,40.6,5.4
2,4.0,20.1,57.2,13.7
2,5.0,20.5,51.9,13.4
1,4.0,19.3,57.0,5.9
1,5.0,19.5,58.8,5.9
1,4.0,22.5,30.9,1.5
1,5.0,27.3,23.9,1.5
1,4.0,23.3,43.0,7.7
1,3.0,24.0,40.5,7.7
1,4.0,23.7,41.0,7.7
1,4.0,22.6,48.4,7.7
1,4.0,21.5,18.2,-4.4
1,4.0,15.3,59.6,12.3
1,4.0,21.6,22.0,-4.4
1,4.0,23.5,30.6,7.4
1,4.0,22.5,31.0,7.4
1,4.0,20.2,56.5,12.6
1,4.0,20.0,55.3,12.6
1,4.0,20.0,56.6,12.6
1,5.0,21.5,37.3,6.4
1,4.0,20.3,42.8,4.7
1,4.0,20.5,46.3,6.9
1,5.0,23.3,40.6,6.9
1,4.0,20.5,34.1,5.9
1,5.0,21.0,40.8,5.9
1,4.0,20.4,44.5,5.9
1,4.0,20.9,37.6,7.1
1,4.0,22.3,44.8,10.9
1,4.0,20.6,49.9,10.9
1,4.0,23.6,45.7,11.8
1,4.0,19.8,59.2,11.6
1,5.0,20.2,54.2,11.9
1,4.0,25.8,42.2,11.2
1,5.0,25.7,46.2,11.2
1,4.0,25.3,39.8,11.2
1,4.0,20.5,52.4,11.9
1,3.0,26.5,44.4,5.8
1,3.0,22.4,44.4,5.8
1,4.0,24.0,38.5,5.8
1,4.0,24.3,40.0,5.8
1,5.0,25.8,45.5,5.8
1,4.0,25.4,46.5,5.8
1,4.0,21.4,60.6,13.2
1,4.0,20.8,63.3,13.2
1,4.0,22.4,43.9,0.3
1,4.0,21.1,41.0,6.3
1,4.0,20.1,49.1,8.3
1,5.0,19.2,50.8,8.3
1,4.0,19.7,54.3,11.1
1,4.0,21.6,52.3,11.1
1,4.0,19.9,52.1,11.1
1,4.0,19.9,52.4,11.1
1,5.0,20.7,56.8,11.1
1,4.0,21.2,50.4,11.1
1,4.0,21.8,46.7,8.9
1,4.0,20.3,39.8,6.2
1,5.0,25.0,30.0,5.4
1,4.0,22.1,53.6,9.8
1,4.0,21.4,52.6,12.4
1,4.0,22.6,29.2,7.0
1,4.0,23.2,24.1,7.0
1,4.0,21.6,28.4,0.7
1,4.0,22.1,25.4,0.7
1,5.0,22.9,28.2,6.6
1,4.0,22.5,40.2,7.7
1,4.0,28.0,46.1,7.7
1,4.0,23.4,19.4,3.8
1,4.0,19.6,63.3,10.4
1,4.0,21.7,14.2,-8.4
1,4.0,21.6,13.8,-6.7
1,4.0,21.6,14.1,-6.7
1,4.0,18.5,46.9,0.2
1,5.0,41.8,66.3,0.2
1,4.0,23.1,32.8,5.2
1,4.0,24.6,42.7,5.2
1,4.0,22.5,39.9,9.5
1,4.0,19.5,60.8,12.8
1,4.0,20.8,56.4,12.8
1,4.0,22.9,51.2,11.3
1,5.0,26.2,41.1,11.3
1,4.0,21.6,29.7,-0.5
1,5.0,22.5,49.3,10.1
3,5.0,25.4,36.9,7.9
3,5.0,25.7,46.6,7.9
3,4.0,23.0,28.8,4.6
3,4.0,24.1,36.1,4.8
3,4.0,22.9,30.0,4.6
3,4.0,22.1,31.9,4.6
3,4.0,22.2,30.1,4.6
3,4.0,20.3,49.3,11.1
3,4.0,20.7,48.2,11.1
3,4.0,23.1,27.9,4.6
3,5.0,23.7,30.0,4.8
3,5.0,21.0,30.2,3.5
3,4.0,22.1,30.8,3.5
3,5.0,27.5,52.4,4.5
3,4.0,23.0,29.1,2.9
3,5.0,27.6,45.0,8.4
3,4.0,22.4,33.5,3.9
3,4.0,21.8,30.7,4.4
3,4.0,23.7,22.8,2.5
3,4.0,22.6,23.3,2.5
3,4.0,23.5,23.1,1.1
3,4.0,22.6,26.2,1.1
3,4.0,22.9,31.8,5.3
3,4.0,23.0,32.7,5.3
3,5.0,25.9,36.6,13.2
3,4.0,20.8,47.6,13.2
3,4.0,23.1,43.3,12.9
3,4.0,23.5,43.8,14.0
3,5.0,27.6,45.7,14.0
3,7.0,47.0,67.1,14.0
3,7.0,48.8,44.1,14.0
3,4.0,24.8,20.0,15.1
3,4.0,21.2,48.1,16.4
3,5.0,21.4,51.6,9.8
3,4.0,20.5,35.2,7.7
3,4.0,21.0,46.2,10.5
3,4.0,20.9,45.1,10.5
3,4.0,22.5,57.1,13.4
3,4.0,22.0,27.4,7.5
3,4.0,21.6,59.3,13.0
3,5.0,22.3,53.9,13.0
3,4.0,22.8,51.5,12.6
3,4.0,22.9,41.9,12.6
3,4.0,22.5,45.7,17.7
3,5.0,25.3,38.9,17.1
3,4.0,23.7,33.7,11.7
3,7.0,26.2,48.3,22.7
3,7.0,23.5,44.8,22.7
3,7.0,25.5,46.0,22.7
3,4.0,21.2,60.1,14.0
3,4.0,22.9,25.7,9.4
3,4.0,22.8,30.0,10.8
3,5.0,23.2,60.8,16.3
3,5.0,24.5,57.2,16.8
3,5.0,24.1,58.6,16.5
3,4.0,22.1,44.2,11.4
3,5.0,24.7,48.4,11.4
3,4.0,23.6,27.5,15.2
3,4.0,24.1,27.3,15.2
3,4.0,24.7,24.9,15.2
3,4.0,23.8,47.4,12.3
3,4.0,23.6,43.8,12.3
3,5.0,24.7,49.1,12.3
3,4.0,23.4,41.3,12.3
3,5.0,23.8,44.2,13.2
3,5.0,26.6,48.3,20.5
3,5.0,24.8,47.9,22.9
3,4.0,21.3,51.1,14.3
3,4.0,25.3,49.5,18.6
3,5.0,28.6,34.9,18.6
3,5.0,26.5,31.7,21.4
3,5.0,26.6,31.2,21.4
3,5.0,27.7,30.6,21.4
3,4.0,22.4,37.2,12.0
4,4.0,23.0,59.2,17.2
4,4.0,23.1,54.5,17.2
4,5.0,23.3,55.2,17.2
4,4.0,22.6,46.3,15.6
4,5.0,22.5,47.5,15.6
4,6.0,25.3,53.7,17.6
4,5.0,27.3,35.8,27.5
4,4.0,23.9,46.7,16.2
4,4.0,22.2,56.1,17.1
4,4.0,23.1,51.1,17.1
4,4.0,23.3,51.5,17.1
4,4.0,23.2,50.9,17.1
4,4.0,22.2,33.4,20.7
4,5.0,22.8,37.5,15.8
4,5.0,25.0,43.7,21.5
4,6.0,25.7,44.2,21.5
4,4.0,25.4,46.1,22.2
4,5.0,27.7,36.8,22.2
4,5.0,27.0,45.6,27.0
4,5.0,27.1,44.3,19.8
4,5.0,27.2,44.5,27.0
4,5.0,23.3,37.7,19.8
4,5.0,27.2,46.7,19.8
4,4.0,24.0,55.5,17.5
4,4.0,21.8,45.6,17.5
4,5.0,25.6,54.3,17.5
4,6.0,26.6,48.9,17.5
4,6.0,31.0,38.4,31.6
4,6.0,30.8,37.6,31.6
4,5.0,25.0,46.0,18.2
4,4.0,26.6,51.9,21.8
4,6.0,37.2,60.5,21.8
4,5.0,27.3,51.7,24.0
4,6.0,26.4,55.3,19.5
4,5.0,26.4,53.8,19.5
4,5.0,24.9,20.9,30.5
4,5.0,27.1,46.7,19.5
4,5.0,27.1,46.3,19.5
4,5.0,26.2,48.0,21.4
4,5.0,26.1,49.6,21.4
4,5.0,25.6,43.7,14.6
4,3.0,23.3,44.0,14.6
4,3.0,23.9,49.9,14.6
4,5.0,24.7,51.8,18.5
4,4.0,23.9,38.9,17.8
4,4.0,23.9,54.9,17.8
4,5.0,25.0,57.4,18.2
4,4.0,23.5,52.1,19.4
4,5.0,27.7,45.5,19.4
4,5.0,24.9,54.0,19.4
4,5.0,25.5,60.2,22.5
4,5.0,26.0,60.4,22.5
4,5.0,26.3,57.4,22.5
4,4.0,22.9,46.3,16.4
4,4.0,22.7,46.1,16.3
4,4.0,23.5,44.3,16.3
4,4.0,23.4,43.9,16.3
2,5.0,27.5,50.9,18.0
2,5.0,26.6,49.0,18.0
2,6.0,27.5,46.1,18.0
2,5.0,26.1,46.0,18.0
2,4.0,23.8,49.7,18.5
2,4.0,22.9,63.3,18.4
2,5.0,24.0,56.9,18.4
2,5.0,24.8,55.3,21.8
2,5.0,25.9,52.8,21.8
2,5.0,26.5,52.3,21.8
2,5.0,26.6,31.5,23.6
2,5.0,24.0,51.2,16.8
2,5.0,25.2,49.6,16.8
2,4.0,24.1,52.0,19.4
1,4.0,24.1,69.7,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,5.0,27.5,67.6,25.0
1,4.0,25.8,66.2,25.0
1,4.0,25.8,66.2,25.0
1,4.0,25.8,66.2,25.0
1,4.0,25.8,66.2,25.0
1,4.0,25.8,66.2,25.0
1,4.0,25.8,66.2,25.0
1,4.0,24.7,70.8,25.0
1,4.0,24.7,70.8,25.0
1,3.0,24.7,70.8,25.0
1,4.0,24.7,70.8,25.0
1,3.0,24.7,70.8,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,26.4,66.4,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,3.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,59.5,25.0
1,4.0,25.7,57.2,25.0
1,4.0,25.7,57.2,25.0
1,4.0,25.7,57.2,25.0
1,4.0,25.7,57.2,25.0
1,4.0,25.7,57.2,25.0
1,4.0,25.7,57.2,25.0
1,4.0,25.7,57.2,25.0
1,4.0,24.7,56.2,25.0
1,4.0,24.7,56.2,25.0
1,3.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,26.0,57.7,25.0
1,4.0,25.8,57.7,25.0
1,4.0,25.8,57.7,25.0
1,4.0,25.8,57.7,25.0
1,4.0,25.8,57.7,25.0
1,4.0,25.8,57.7,25.0
1,4.0,25.8,57.7,25.0
1,4.0,25.8,66.7,25.0
1,3.0,25.8,66.7,25.0
1,3.0,25.8,66.7,25.0
1,4.0,25.8,66.7,25.0
1,4.0,25.8,66.7,25.0
1,4.0,25.8,66.7,25.0
1,4.0,25.8,66.7,25.0
1,4.0,24.6,72.6,25.0
1,4.0,24.6,72.6,25.0
1,3.0,24.6,72.6,25.0
1,3.0,24.6,72.6,25.0
1,3.0,24.2,71.6,25.0
1,3.0,24.2,71.6,25.0
1,3.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
1,4.0,24.2,71.6,25.0
4,5.0,30.3,56.7,28.0
4,5.0,29.2,62.7,28.0
4,5.0,30.4,56.2,28.0
4,5.0,30.3,56.8,28.0
4,5.0,30.4,56.8,28.0
4,6.0,31.2,59.6,28.0
4,6.0,31.5,54.2,28.0
4,6.0,31.3,58.3,28.0
4,6.0,31.3,59.7,28.0
4,6.0,31.6,56.7,28.0
4,6.0,31.5,58.4,28.0
4,6.0,31.5,54.3,28.0
4,6.0,31.1,58.2,28.0
4,6.0,31.2,59.2,28.0
4,6.0,31.2,58.2,28.0
4,6.0,31.2,57.9,28.0
4,6.0,31.5,57.2,28.0
4,6.0,31.3,59.0,28.0
4,6.0,31.7,57.8,28.0
4,6.0,31.9,56.3,28.0
4,6.0,31.7,57.0,28.0
4,6.0,31.7,57.3,28.0
4,6.0,31.2,56.4,28.0
4,6.0,31.4,57.1,28.0
4,6.0,31.2,57.0,28.0
4,6.0,31.3,58.2,28.0
4,6.0,31.3,58.4,28.0
4,6.0,31.6,56.3,28.0
4,6.0,31.7,56.8,28.0
4,5.0,29.3,60.7,28.0
4,5.0,29.8,60.8,28.0
4,5.0,29.2,62.7,28.0
4,5.0,29.1,62.3,28.0
4,5.0,29.3,62.0,28.0
4,5.0,29.0,61.4,28.0
4,5.0,28.9,61.9,28.0
4,5.0,29.1,62.0,28.0
4,5.0,29.2,61.0,28.0
4,5.0,29.9,62.4,28.0
4,5.0,28.3,63.2,28.0
4,5.0,28.7,63.7,28.0
4,5.0,28.5,63.6,28.0
4,5.0,28.4,60.8,28.0
4,5.0,28.5,61.0,28.0
4,5.0,28.5,61.1,28.0
4,5.0,28.8,58.1,28.0
4,5.0,28.8,58.8,28.0
4,5.0,28.3,60.5,28.0
4,5.0,29.8,60.9,28.0
4,4.0,27.5,63.5,28.0
4,4.0,27.7,63.7,28.0
4,5.0,29.1,63.5,28.0
4,5.0,28.6,63.8,28.0
4,5.0,28.9,63.5,28.0
4,5.0,28.9,63.8,28.0
4,5.0,29.1,63.8,28.0
4,5.0,28.7,63.7,28.0
4,5.0,28.7,63.6,28.0
4,5.0,28.8,63.8,28.0
4,4.0,27.9,62.1,28.0
4,4.0,28.0,62.3,28.0
4,4.0,28.1,63.8,28.0
4,4.0,27.2,61.3,28.0
4,4.0,27.2,61.8,28.0
4,4.0,27.3,62.0,28.0
4,5.0,29.3,64.6,28.0
4,5.0,29.3,64.9,28.0
4,5.0,29.1,63.9,28.0
4,5.0,29.2,63.6,28.0
4,5.0,29.2,63.7,28.0
4,5.0,29.2,63.9,28.0
4,5.0,29.3,63.9,28.0
4,5.0,30.9,64.8,28.0
4,5.0,29.7,63.6,28.0
4,5.0,29.9,63.8,28.0
4,5.0,29.9,63.8,28.0
4,5.0,29.7,63.5,28.0
4,5.0,29.8,63.8,28.0
4,5.0,29.8,63.8,28.0
4,5.0,29.9,63.9,28.0
4,5.0,29.8,63.6,28.0
4,5.0,29.8,63.8,28.0
4,5.0,29.8,63.8,28.0
4,5.0,29.5,63.5,28.0
4,5.0,29.8,63.6,28.0
4,5.0,29.9,63.5,28.0
4,5.0,29.9,63.9,28.0
4,5.0,29.9,63.8,28.0
4,5.0,29.6,63.6,28.0
4,5.0,29.6,63.6,28.0
4,5.0,29.8,63.8,28.0
4,5.0,29.6,63.8,28.0
4,5.0,29.6,64.1,28.0
4,5.0,29.7,64.4,28.0
4,5.0,29.6,64.0,28.0
4,5.0,29.7,64.6,28.0
4,5.0,29.8,66.0,28.0
4,4.0,27.8,67.9,28.0
4,4.0,27.8,67.9,28.0
4,4.0,25.9,58.0,25.0
4,4.0,25.7,59.9,25.0
4,4.0,25.7,58.8,25.0
1,4.0,23.3,27.3,5.0
1,4.0,24.2,20.0,5.0
1,3.0,23.2,27.1,5.0
1,2.0,23.2,27.1,5.0
