Season,Thermal preference,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
1,0,6.0,24.2,28.9,5.0
1,0,6.0,24.3,28.9,5.0
1,0,5.0,24.3,28.9,5.0
1,0,6.0,23.1,29.9,5.0
1,0,5.0,23.2,29.6,5.0
1,0,5.0,23.2,29.6,5.0
1,0,6.0,23.2,29.6,5.0
1,-1,5.0,23.2,29.6,5.0
1,-1,5.0,23.2,29.6,5.0
1,0,5.0,23.2,29.6,5.0
1,0,5.0,23.2,29.6,5.0
1,0,6.0,23.2,29.6,5.0
1,0,5.0,23.2,29.6,5.0
1,0,5.0,23.2,29.6,5.0
1,0,5.0,23.2,29.6,5.0
1,0,4.0,23.2,29.6,5.0
1,-1,5.0,23.2,29.6,5.0
1,0,5.0,23.2,29.6,5.0
1,-1,5.0,23.2,29.6,5.0
2,1,5.0,23.3,41.3,13.0
2,0,5.0,23.3,41.3,13.0
2,1,5.0,23.3,41.3,13.0
2,0,5.0,23.5,40.8,13.0
2,0,5.0,23.5,40.8,13.0
2,0,4.0,23.5,40.8,13.0
2,0,5.0,23.5,39.7,13.0
2,0,5.0,23.5,39.7,13.0
2,1,5.0,23.5,39.7,13.0
2,0,5.0,23.7,39.0,13.0
2,0,5.0,23.7,39.0,13.0
2,0,5.0,24.3,34.8,13.0
2,-1,3.0,24.5,33.0,13.0
3,-1,5.0,23.6,21.1,10.0
3,-1,3.0,23.6,21.1,10.0
3,-1,4.0,23.6,21.1,10.0
3,0,6.0,29.6,21.8,10.0
3,-1,5.0,27.2,29.5,10.0
3,-1,5.0,27.2,28.7,10.0
3,0,5.0,27.2,28.3,10.0
3,0,5.0,27.3,27.7,10.0
3,0,5.0,27.3,27.7,10.0
3,0,5.0,27.1,27.7,10.0
3,0,5.0,27.1,27.7,10.0
3,0,6.0,26.6,31.6,10.0
3,0,5.0,26.8,33.5,10.0
3,-1,4.0,26.8,33.5,10.0
3,0,5.0,26.8,33.8,10.0
3,-1,3.0,26.8,33.8,10.0
3,0,5.0,26.8,32.3,10.0
3,0,3.0,26.8,32.3,10.0
3,-1,5.0,26.8,32.3,10.0
3,0,6.0,26.8,32.3,10.0
3,0,6.0,26.8,32.3,10.0
3,0,5.0,26.9,33.4,10.0
3,-1,5.0,27.0,30.9,10.0
3,-1,5.0,25.3,17.2,10.0
3,0,5.0,25.3,17.2,10.0
3,0,5.0,24.0,14.0,10.0
3,0,4.0,24.2,14.0,10.0
3,0,6.0,21.8,21.6,10.0
3,-1,5.0,25.8,20.7,10.0
3,-1,5.0,25.4,19.5,10.0
3,-1,5.0,24.9,16.7,10.0
3,-1,4.0,24.9,16.7,10.0
3,0,5.0,24.4,16.2,10.0
3,-1,5.0,24.4,16.2,10.0
3,0,5.0,24.8,16.2,10.0
3,0,3.0,24.8,16.2,10.0
3,-1,5.0,24.8,16.2,10.0
3,0,5.0,24.7,17.6,10.0
3,0,4.0,25.5,17.8,10.0
3,0,4.0,24.3,18.1,10.0
3,1,4.0,24.3,18.1,10.0
3,0,5.0,24.3,18.1,10.0
3,0,5.0,24.3,18.1,10.0
3,0,5.0,24.3,18.1,10.0
3,-1,5.0,24.7,17.5,10.0
3,0,5.0,24.7,17.5,10.0
3,0,5.0,24.7,17.5,10.0
3,0,5.0,25.5,17.1,10.0
3,0,4.0,25.5,17.1,10.0
3,0,5.0,25.5,17.1,10.0
3,1,4.0,25.5,17.1,10.0
3,0,5.0,25.5,17.1,10.0
3,1,4.0,25.5,17.1,10.0
3,0,5.0,25.5,17.1,10.0
3,0,4.0,24.3,16.2,10.0
3,0,5.0,24.3,16.2,10.0
4,1,4.0,24.3,17.7,25.0
4,0,5.0,26.3,50.6,25.0
4,0,5.0,26.6,45.8,25.0
4,-1,5.0,26.5,45.7,25.0
4,0,5.0,26.8,47.3,25.0
4,0,4.0,26.2,47.9,25.0
4,0,3.0,22.0,52.6,25.0
4,0,5.0,22.1,52.4,25.0
4,0,4.0,22.1,52.4,25.0
4,0,5.0,25.9,48.1,25.0
4,0,4.0,26.1,23.7,25.0
4,-1,4.0,26.1,23.7,25.0
4,-1,5.0,26.1,23.7,25.0
4,-1,5.0,27.2,27.1,25.0
4,-1,4.0,25.8,43.4,25.0
4,0,5.0,25.7,40.5,25.0
4,0,4.0,26.4,49.4,25.0
4,-1,4.0,25.1,57.4,25.0
4,0,5.0,23.5,63.2,25.0
4,0,4.0,23.5,63.2,25.0
4,0,5.0,24.4,40.2,25.0
4,1,5.0,24.4,40.2,25.0
4,0,5.0,25.6,47.4,25.0
4,0,5.0,25.6,47.4,25.0
4,0,4.0,25.6,47.4,25.0
4,-1,5.0,25.9,52.6,25.0
4,0,4.0,25.8,46.1,25.0
4,0,5.0,25.2,45.0,25.0
4,-1,4.0,26.7,51.6,25.0
4,0,4.0,26.1,54.9,25.0
4,0,5.0,26.6,51.2,25.0
4,0,4.0,26.7,54.6,25.0
4,0,5.0,26.7,54.6,25.0
4,0,4.0,24.5,58.1,25.0
4,0,5.0,24.5,58.1,25.0
4,0,5.0,25.2,53.7,25.0
4,0,5.0,22.0,47.7,25.0
4,-1,5.0,27.9,46.6,25.0
4,0,4.0,26.0,48.4,25.0
4,-1,4.0,27.9,44.5,25.0
4,0,5.0,28.3,45.4,25.0
4,-1,5.0,27.4,40.7,25.0
4,-1,5.0,27.7,43.0,25.0
4,0,5.0,27.5,39.5,25.0
4,-1,5.0,27.4,43.9,25.0
4,-1,5.0,27.8,41.6,25.0
4,-1,3.0,28.0,40.2,25.0
4,-1,4.0,28.8,35.4,25.0
4,-1,4.0,28.4,53.5,25.0
4,0,5.0,26.3,52.3,25.0
4,0,5.0,26.3,52.3,25.0
4,0,3.0,26.3,52.3,25.0
4,0,5.0,26.3,52.4,25.0
4,0,5.0,27.3,55.1,25.0
4,0,4.0,26.6,51.6,25.0
4,-1,4.0,28.0,46.0,25.0
4,0,5.0,28.0,40.3,25.0
4,0,5.0,27.6,35.3,25.0
4,0,5.0,27.6,33.9,25.0
1,0,5.0,26.8,22.1,5.0
1,-1,5.0,27.2,30.4,5.0
1,-1,4.0,27.2,30.4,5.0
1,0,5.0,26.0,28.4,5.0
1,1,5.0,26.3,24.8,5.0
1,0,5.0,27.4,28.8,5.0
1,-1,5.0,27.4,28.8,5.0
1,0,3.0,27.4,28.8,5.0
1,-1,5.0,27.2,28.1,5.0
1,-1,5.0,28.2,29.1,5.0
1,0,5.0,28.2,29.1,5.0
1,0,5.0,27.2,22.4,5.0
1,1,5.0,28.3,22.8,5.0
1,0,5.0,28.3,22.8,5.0
1,1,5.0,28.6,22.6,5.0
1,1,3.0,28.6,22.6,5.0
1,1,3.0,27.6,22.6,5.0
1,1,3.0,27.7,23.4,5.0
1,1,5.0,27.9,23.4,5.0
1,1,3.0,28.0,23.0,5.0
3,1,5.0,27.8,37.4,10.0
3,0,5.0,27.9,37.3,10.0
3,0,5.0,27.9,37.3,10.0
3,0,5.0,27.9,37.3,10.0
3,1,4.0,28.0,31.9,10.0
3,0,5.0,28.5,30.5,10.0
3,0,5.0,28.5,30.7,10.0
3,1,5.0,28.5,30.7,10.0
4,-1,5.0,34.8,48.0,29.5
4,0,6.0,35.4,46.4,29.5
4,0,6.0,35.5,46.8,29.5
4,0,6.0,35.9,45.6,29.5
4,0,6.0,35.7,46.7,29.5
4,0,6.0,35.3,47.0,29.5
4,0,5.0,35.6,45.4,29.5
4,0,5.0,35.5,46.7,29.5
4,0,6.0,35.8,43.8,29.5
4,0,6.0,36.0,42.3,29.5
4,0,6.0,36.0,43.5,29.5
4,-1,6.0,36.1,38.9,29.5
4,0,6.0,37.2,29.2,29.5
4,0,6.0,37.9,26.8,29.5
4,0,5.0,38.0,26.3,29.5
4,0,6.0,37.0,30.3,29.5
4,1,5.0,37.0,34.9,29.5
4,-1,6.0,34.3,51.2,29.5
4,-1,6.0,34.5,50.1,29.5
4,0,6.0,35.0,48.4,29.5
4,1,6.0,35.3,45.7,29.5
4,0,6.0,35.4,49.9,29.5
4,0,5.0,35.3,48.1,29.5
4,-1,6.0,35.2,49.0,29.5
4,-1,6.0,35.4,49.7,29.5
4,0,5.0,35.4,49.7,29.5
4,-1,5.0,37.4,40.2,29.5
4,-1,6.0,35.5,55.8,29.5
4,0,6.0,35.5,55.8,29.5
4,1,5.0,36.4,40.6,29.5
4,0,6.0,36.4,40.6,29.5
4,0,6.0,36.9,39.9,29.5
4,-1,6.0,37.1,42.4,29.5
4,0,6.0,35.8,48.8,29.5
4,0,5.0,34.8,53.9,29.5
4,0,6.0,37.0,38.8,29.5
4,0,5.0,34.5,31.7,29.5
4,-1,6.0,36.2,30.0,29.5
4,0,6.0,37.2,36.5,29.5
4,0,5.0,36.6,27.8,29.5
4,-1,5.0,39.4,20.9,29.5
4,0,6.0,39.8,21.4,29.5
4,0,6.0,39.8,21.4,29.5
4,0,6.0,39.7,24.0,29.5
4,0,5.0,39.8,24.8,29.5
4,0,6.0,36.2,45.2,29.5
4,0,5.0,35.3,50.0,29.5
4,0,6.0,35.3,50.3,29.5
4,0,6.0,35.4,49.9,29.5
4,-1,6.0,35.6,45.8,29.5
4,0,6.0,35.6,45.3,29.5
4,-1,6.0,35.8,45.1,29.5
4,0,6.0,35.8,44.8,29.5
4,-1,5.0,36.0,45.0,29.5
4,0,6.0,34.3,50.0,29.5
4,1,6.0,34.0,49.4,29.5
4,0,5.0,35.0,48.0,29.5
4,0,5.0,36.2,43.4,29.5
4,1,6.0,36.2,43.7,29.5
4,0,6.0,36.6,41.7,29.5
4,0,5.0,37.0,40.4,29.5
4,0,5.0,37.5,35.6,29.5
4,0,6.0,37.5,31.5,29.5
4,0,5.0,37.3,32.6,29.5
4,1,5.0,37.7,30.2,29.5
4,-1,5.0,37.4,25.8,29.5
4,0,5.0,37.5,25.6,29.5
4,1,5.0,37.5,25.0,29.5
4,0,6.0,37.7,25.0,29.5
4,0,5.0,36.6,30.8,29.5
4,0,5.0,34.5,49.1,29.5
4,-1,5.0,35.2,47.0,29.5
4,0,6.0,35.0,46.7,29.5
4,-1,6.0,35.0,46.8,29.5
4,1,6.0,34.9,46.6,29.5
4,0,5.0,34.9,46.4,29.5
4,0,6.0,35.2,47.6,29.5
4,0,6.0,35.5,45.6,29.5
4,0,6.0,35.1,37.5,29.5
4,-1,5.0,37.9,31.0,29.5
4,0,6.0,33.3,56.2,29.5
4,0,5.0,33.6,54.9,29.5
4,0,5.0,33.6,54.2,29.5
4,1,5.0,33.5,54.6,29.5
4,0,5.0,33.6,51.6,29.5
4,-1,6.0,33.6,51.5,29.5
4,0,5.0,33.6,50.5,29.5
4,0,5.0,33.5,51.7,29.5
4,-1,5.0,33.7,47.7,29.5
4,0,5.0,34.0,47.4,29.5
4,-1,5.0,34.4,40.9,29.5
4,1,5.0,34.8,36.1,29.5
4,0,5.0,34.6,38.6,29.5
4,0,5.0,34.6,39.6,29.5
4,-1,5.0,34.4,42.1,29.5
4,0,5.0,33.8,41.0,29.5
4,-1,6.0,34.1,38.3,29.5
4,0,5.0,33.1,53.4,29.5
4,-1,6.0,33.5,54.7,29.5
4,-1,5.0,33.3,52.7,29.5
4,-1,5.0,33.2,52.5,29.5
4,-1,5.0,33.5,55.1,29.5
4,-1,5.0,34.0,51.4,29.5
4,-1,5.0,33.9,52.8,29.5
4,0,6.0,33.8,52.4,29.5
4,-1,5.0,33.7,52.7,29.5
4,-1,5.0,33.5,52.3,29.5
4,-1,5.0,34.1,52.3,29.5
4,0,5.0,34.1,52.7,29.5
4,0,5.0,34.0,50.9,29.5
4,0,5.0,34.3,49.6,29.5
4,0,5.0,34.3,45.9,29.5
4,-1,5.0,34.5,45.1,29.5
4,0,6.0,34.5,44.4,29.5
4,0,5.0,34.7,45.9,29.5
4,-1,5.0,34.7,46.2,29.5
4,-1,5.0,34.5,45.9,29.5
4,0,5.0,34.9,45.1,29.5
4,-1,5.0,34.5,45.1,29.5
4,0,5.0,35.2,38.7,29.5
4,0,5.0,33.8,41.2,29.5
4,0,5.0,33.8,58.4,29.5
4,0,6.0,33.1,56.7,29.5
4,0,6.0,33.0,57.1,29.5
4,0,6.0,32.9,56.0,29.5
4,0,6.0,33.0,54.8,29.5
4,0,6.0,33.0,55.6,29.5
4,-1,5.0,33.2,54.8,29.5
4,0,5.0,33.4,54.8,29.5
4,0,5.0,33.2,55.3,29.5
4,0,6.0,33.3,55.6,29.5
4,0,6.0,33.2,54.8,29.5
4,0,5.0,33.4,54.8,29.5
4,0,5.0,33.5,54.2,29.5
4,1,5.0,31.0,34.2,29.5
4,0,5.0,31.2,56.6,29.5
4,0,5.0,33.3,50.3,29.5
4,0,6.0,33.7,47.2,29.5
4,0,5.0,33.7,48.2,29.5
4,0,6.0,34.0,47.9,29.5
4,-1,5.0,34.2,39.6,29.5
4,0,6.0,33.4,43.4,29.5
4,0,5.0,33.5,40.9,29.5
4,0,6.0,33.6,40.8,29.5
4,-1,5.0,33.8,39.1,29.5
4,0,6.0,33.9,37.9,29.5
4,-1,6.0,33.9,39.5,29.5
4,0,5.0,33.3,42.9,29.5
4,0,6.0,33.6,39.5,29.5
4,0,6.0,33.5,39.2,29.5
4,0,6.0,32.9,42.0,29.5
4,0,6.0,33.2,40.5,29.5
4,-1,6.0,33.3,40.6,29.5
4,0,6.0,32.9,56.5,29.5
4,-1,6.0,33.2,52.9,29.5
4,-1,6.0,33.8,46.3,29.5
4,-1,6.0,29.4,36.2,29.5
4,0,6.0,36.5,30.5,29.5
4,-1,6.0,36.6,28.2,29.5
4,-1,6.0,29.6,59.5,29.5
4,-1,6.0,28.6,67.3,29.5
4,-1,4.0,28.9,69.6,29.5
4,-1,6.0,28.8,67.8,29.5
4,-1,3.0,28.6,67.8,29.5
4,-1,6.0,28.6,67.9,29.5
4,-1,6.0,29.9,61.3,29.5
4,-1,6.0,28.0,36.3,29.5
4,-1,4.0,27.2,39.2,29.5
4,-1,5.0,24.3,47.8,29.5
4,-1,6.0,26.1,41.9,29.5
4,-1,5.0,25.7,43.4,29.5
4,-1,3.0,24.9,45.3,29.5
4,-1,5.0,25.5,46.9,29.5
4,-1,6.0,24.7,48.6,29.5
4,0,6.0,24.5,46.2,29.5
4,-1,5.0,23.6,49.9,29.5
4,0,5.0,26.8,49.1,29.5
4,-1,6.0,24.8,49.9,29.5
4,-1,6.0,26.6,44.1,29.5
4,-1,6.0,25.3,47.3,29.5
4,-1,5.0,25.7,46.2,29.5
4,-1,5.0,25.7,44.8,29.5
4,-1,5.0,25.5,44.9,29.5
4,-1,6.0,24.9,46.3,29.5
4,-1,4.0,24.9,48.1,29.5
4,-1,6.0,25.7,46.6,29.5
4,-1,6.0,25.5,44.4,29.5
4,-1,6.0,24.3,43.4,29.5
4,-1,3.0,24.1,49.6,29.5
4,-1,5.0,24.7,45.9,29.5
4,-1,4.0,25.8,46.5,29.5
4,-1,5.0,24.9,49.1,29.5
4,-1,4.0,26.0,43.9,29.5
4,0,5.0,25.1,46.0,29.5
4,-1,6.0,25.4,47.4,29.5
4,0,6.0,22.4,46.0,29.5
4,0,6.0,23.3,50.1,29.5
4,0,4.0,24.1,48.1,29.5
4,0,5.0,25.6,46.6,29.5
4,0,6.0,25.9,46.8,29.5
4,0,4.0,26.7,43.0,29.5
4,-1,6.0,27.0,46.3,29.5
4,-1,4.0,25.4,51.4,29.5
4,1,6.0,25.1,51.8,29.5
4,0,6.0,26.1,58.1,29.5
4,0,5.0,26.1,58.1,29.5
4,1,6.0,25.6,48.9,29.5
4,0,6.0,25.1,50.8,29.5
4,0,6.0,25.9,49.0,29.5
4,0,5.0,26.5,45.6,29.5
4,0,6.0,25.6,46.0,29.5
4,1,6.0,24.4,47.2,29.5
4,0,6.0,24.6,48.1,29.5
4,0,6.0,24.9,48.4,29.5
4,0,6.0,24.9,48.4,29.5
4,0,6.0,24.7,50.2,29.5
4,0,6.0,24.7,50.2,29.5
4,0,5.0,24.0,51.1,29.5
4,0,4.0,25.0,48.6,29.5
4,0,4.0,25.4,46.6,29.5
4,0,6.0,25.4,46.6,29.5
4,1,6.0,24.0,51.1,29.5
4,0,6.0,25.0,51.8,29.5
4,0,6.0,26.0,46.8,29.5
4,0,3.0,25.2,46.6,29.5
4,0,6.0,24.7,48.5,29.5
4,0,6.0,24.9,47.5,29.5
4,0,6.0,25.5,43.6,29.5
4,0,4.0,25.5,43.6,29.5
4,0,5.0,24.4,47.8,29.5
4,0,6.0,26.3,49.3,29.5
4,0,6.0,25.9,48.9,29.5
4,0,6.0,24.7,48.8,29.5
4,0,6.0,24.7,48.8,29.5
4,0,4.0,25.7,47.8,29.5
4,0,4.0,25.6,48.0,29.5
4,0,6.0,25.6,48.0,29.5
4,0,6.0,25.7,49.6,29.5
4,0,6.0,26.2,48.2,29.5
4,0,6.0,26.2,48.2,29.5
4,0,4.0,24.9,51.4,29.5
4,0,6.0,24.9,51.4,29.5
4,0,5.0,24.6,50.1,29.5
4,0,6.0,25.1,51.1,29.5
4,0,6.0,25.1,51.1,29.5
4,0,4.0,25.7,48.1,29.5
4,-1,5.0,24.8,43.8,29.5
4,-1,6.0,24.4,45.8,29.5
4,0,6.0,24.1,45.3,29.5
4,-1,6.0,24.7,45.4,29.5
4,0,5.0,26.9,41.7,29.5
4,0,6.0,26.5,46.4,29.5
4,-1,5.0,26.7,45.2,29.5
4,-1,5.0,26.6,44.7,29.5
4,-1,6.0,26.6,45.2,29.5
4,0,6.0,26.5,43.9,29.5
4,0,6.0,26.6,45.9,29.5
4,0,6.0,26.8,43.9,29.5
4,0,6.0,26.7,43.4,29.5
4,-1,6.0,26.1,47.5,29.5
4,0,6.0,26.0,47.9,29.5
4,0,6.0,27.5,43.5,29.5
4,0,6.0,25.8,46.4,29.5
4,-1,5.0,25.9,45.5,29.5
4,0,6.0,25.3,46.6,29.5
4,0,6.0,24.5,47.1,29.5
4,0,6.0,24.7,48.8,29.5
4,-1,6.0,25.9,47.5,29.5
4,0,5.0,26.0,44.7,29.5
4,-1,6.0,25.5,46.2,29.5
4,0,6.0,24.6,45.7,29.5
4,1,6.0,25.3,46.3,29.5
4,0,6.0,24.8,46.6,29.5
4,-1,6.0,24.8,45.7,29.5
4,0,3.0,25.3,48.3,29.5
4,0,3.0,25.6,47.9,29.5
4,0,3.0,26.0,47.5,29.5
4,0,5.0,26.1,45.4,29.5
4,0,6.0,27.0,44.8,29.5
4,0,6.0,28.7,41.8,29.5
4,0,6.0,25.9,44.2,29.5
4,1,3.0,24.2,47.7,29.5
4,0,5.0,24.0,47.8,29.5
4,0,6.0,23.9,48.6,29.5
4,0,2.0,24.0,50.9,29.5
4,0,6.0,25.1,49.1,29.5
4,0,4.0,25.2,47.3,29.5
4,0,5.0,25.4,46.2,29.5
4,0,4.0,24.5,47.4,29.5
4,0,6.0,26.9,42.9,29.5
4,0,6.0,24.3,43.9,29.5
4,0,6.0,24.6,45.6,29.5
4,0,6.0,24.0,43.6,29.5
4,0,6.0,23.5,44.9,29.5
4,1,6.0,23.0,48.7,29.5
4,-1,4.0,23.9,49.5,29.5
4,0,6.0,24.1,49.6,29.5
4,0,5.0,24.2,46.1,29.5
4,0,6.0,23.6,46.6,29.5
4,0,6.0,26.0,45.8,29.5
4,0,5.0,24.5,48.8,29.5
4,0,6.0,24.2,50.0,29.5
4,0,4.0,24.0,49.2,29.5
4,1,6.0,24.0,50.0,29.5
4,0,6.0,22.4,53.2,29.5
4,0,6.0,23.0,54.1,29.5
4,0,6.0,23.1,53.8,29.5
4,0,6.0,24.1,50.9,29.5
4,0,6.0,24.1,49.1,29.5
4,1,6.0,24.3,48.5,29.5
4,0,6.0,24.7,49.0,29.5
4,0,6.0,24.4,50.0,29.5
4,0,6.0,24.3,50.0,29.5
4,0,6.0,23.9,50.9,29.5
4,0,6.0,25.4,47.0,29.5
4,0,6.0,25.8,48.1,29.5
4,0,5.0,25.9,48.3,29.5
4,0,6.0,27.0,45.6,29.5
4,0,4.0,27.5,45.7,29.5
4,0,3.0,27.3,45.0,29.5
4,0,5.0,26.4,47.0,29.5
4,0,4.0,26.0,50.9,29.5
4,0,5.0,26.8,49.0,29.5
4,0,6.0,27.0,47.6,29.5
4,0,3.0,27.5,44.6,29.5
4,0,4.0,27.5,44.9,29.5
4,0,6.0,27.8,45.1,29.5
4,0,4.0,27.5,45.2,29.5
4,0,6.0,28.2,44.5,29.5
4,0,5.0,25.4,50.7,29.5
4,0,6.0,25.1,49.2,29.5
4,0,6.0,25.4,49.4,29.5
4,0,6.0,24.5,50.1,29.5
4,0,6.0,25.6,48.4,29.5
4,0,5.0,26.6,47.4,29.5
4,0,6.0,24.8,46.8,29.5
4,0,3.0,26.9,40.2,29.5
4,0,3.0,25.7,42.8,29.5
4,1,4.0,26.2,42.1,29.5
4,0,6.0,25.2,42.7,29.5
4,0,6.0,24.4,44.5,29.5
4,1,5.0,26.0,42.8,29.5
4,0,6.0,25.3,42.5,29.5
4,1,5.0,24.8,44.0,29.5
4,0,5.0,25.6,42.1,29.5
4,0,6.0,29.7,74.6,29.5
4,0,6.0,30.1,73.8,29.5
4,0,6.0,30.2,74.2,29.5
4,0,6.0,30.8,72.9,29.5
4,0,6.0,30.3,76.6,29.5
4,0,6.0,30.1,78.3,29.5
4,0,6.0,30.3,77.0,29.5
4,0,6.0,29.9,78.5,29.5
4,0,6.0,30.1,78.2,29.5
4,0,6.0,27.6,83.4,29.5
4,0,6.0,29.2,77.0,29.5
4,1,6.0,29.9,75.7,29.5
4,0,6.0,30.2,74.9,29.5
4,0,6.0,30.4,74.3,29.5
4,0,6.0,30.6,73.2,29.5
4,1,6.0,30.5,70.9,29.5
4,0,6.0,29.3,78.0,29.5
4,0,6.0,29.3,78.8,29.5
4,0,4.0,29.0,83.4,29.5
4,0,6.0,29.2,82.0,29.5
4,1,6.0,29.4,81.2,29.5
4,0,6.0,29.5,81.0,29.5
4,0,6.0,29.1,79.2,29.5
4,0,6.0,29.6,79.6,29.5
4,0,6.0,30.1,77.2,29.5
4,0,6.0,29.3,80.6,29.5
4,0,6.0,29.4,80.4,29.5
4,0,6.0,29.4,79.9,29.5
4,0,6.0,29.4,79.4,29.5
4,0,6.0,29.6,78.8,29.5
4,0,6.0,29.6,79.1,29.5
4,1,6.0,29.4,78.8,29.5
4,0,6.0,29.2,80.4,29.5
4,1,6.0,29.3,79.8,29.5
4,0,6.0,30.1,76.8,29.5
4,0,6.0,30.1,77.8,29.5
4,1,6.0,29.8,78.2,29.5
4,0,5.0,29.8,75.4,29.5
4,1,5.0,29.8,76.0,29.5
4,0,6.0,29.5,77.1,29.5
4,1,6.0,29.4,78.0,29.5
4,1,3.0,29.0,78.9,29.5
4,0,5.0,29.1,77.8,29.5
4,0,5.0,29.4,76.5,29.5
4,0,5.0,30.0,75.5,29.5
4,0,6.0,28.3,82.9,29.5
4,0,5.0,30.0,76.2,29.5
4,-1,5.0,30.3,65.7,29.5
4,0,6.0,30.0,66.9,29.5
4,0,6.0,30.0,67.0,29.5
4,0,5.0,30.0,68.1,29.5
4,0,5.0,29.9,68.7,29.5
4,1,5.0,30.0,64.5,29.5
4,1,5.0,30.2,66.4,29.5
4,0,5.0,29.1,79.1,29.5
4,1,5.0,29.0,77.6,29.5
4,1,5.0,29.6,76.8,29.5
4,1,6.0,28.6,76.4,29.5
4,1,5.0,29.2,80.7,29.5
4,0,5.0,29.1,77.2,29.5
4,0,5.0,29.0,79.8,29.5
4,0,5.0,29.2,78.2,29.5
4,1,3.0,28.7,75.0,29.5
4,0,5.0,30.4,74.8,29.5
4,0,5.0,30.4,74.5,29.5
4,1,5.0,30.6,74.2,29.5
4,0,5.0,30.7,74.9,29.5
4,0,6.0,30.7,74.8,29.5
4,0,6.0,31.0,70.9,29.5
4,1,5.0,30.6,73.4,29.5
4,1,6.0,29.6,76.8,29.5
4,1,6.0,28.4,81.4,29.5
4,0,5.0,30.8,73.5,29.5
4,1,6.0,31.2,72.7,29.5
4,1,6.0,31.4,72.6,29.5
4,0,5.0,31.2,73.4,29.5
4,0,6.0,29.3,75.5,29.5
4,0,6.0,29.2,78.3,29.5
4,0,6.0,29.1,79.0,29.5
4,0,6.0,29.4,77.3,29.5
4,0,6.0,28.3,81.8,29.5
4,0,6.0,28.5,81.8,29.5
4,-1,6.0,27.7,55.3,29.5
4,-1,6.0,28.6,79.9,29.5
4,0,6.0,28.7,80.5,29.5
4,-1,6.0,29.8,76.9,29.5
4,-1,6.0,28.1,83.4,29.5
4,-1,3.0,28.2,83.1,29.5
4,-1,6.0,28.0,86.8,29.5
4,-1,5.0,28.5,84.4,29.5
4,-1,3.0,28.5,84.4,29.5
4,0,6.0,28.8,83.3,29.5
4,-1,6.0,28.8,82.0,29.5
4,-1,3.0,29.0,81.5,29.5
4,-1,6.0,29.5,79.6,29.5
4,-1,6.0,29.5,78.0,29.5
4,-1,6.0,28.8,82.3,29.5
4,0,6.0,28.7,82.4,29.5
4,-1,6.0,28.8,82.1,29.5
4,-1,5.0,29.4,76.4,29.5
4,-1,5.0,29.4,76.9,29.5
4,-1,5.0,29.4,76.1,29.5
4,-1,6.0,29.4,76.3,29.5
4,-1,5.0,29.5,75.8,29.5
4,-1,5.0,29.4,76.1,29.5
4,-1,6.0,29.4,75.5,29.5
4,-1,6.0,29.6,74.5,29.5
4,-1,5.0,29.6,74.8,29.5
4,-1,6.0,29.6,74.8,29.5
4,-1,5.0,29.7,74.8,29.5
4,-1,5.0,29.8,74.1,29.5
4,-1,6.0,29.7,74.4,29.5
4,-1,6.0,29.8,74.1,29.5
4,-1,6.0,29.8,74.4,29.5
4,-1,6.0,30.2,74.9,29.5
4,-1,6.0,30.2,74.3,29.5
4,-1,5.0,30.3,73.7,29.5
4,-1,5.0,30.1,75.2,29.5
4,-1,6.0,30.3,72.1,29.5
4,-1,6.0,30.4,69.9,29.5
4,-1,6.0,30.4,69.9,29.5
4,-1,5.0,30.5,78.3,29.5
4,-1,5.0,30.3,70.8,29.5
4,-1,6.0,30.4,69.7,29.5
4,-1,6.0,30.4,68.7,29.5
4,-1,5.0,30.3,69.5,29.5
4,-1,6.0,30.5,69.5,29.5
4,-1,5.0,30.4,69.7,29.5
4,-1,5.0,30.4,69.7,29.5
4,0,6.0,30.3,71.2,29.5
4,-1,5.0,30.1,72.1,29.5
4,-1,6.0,28.9,76.8,29.5
4,-1,5.0,28.7,77.7,29.5
4,-1,5.0,28.8,78.5,29.5
4,-1,6.0,28.9,77.7,29.5
4,-1,4.0,28.8,77.7,29.5
4,-1,5.0,29.0,77.1,29.5
4,-1,4.0,29.0,77.3,29.5
4,-1,5.0,29.0,76.8,29.5
4,0,6.0,29.0,76.8,29.5
4,-1,6.0,29.0,76.3,29.5
4,-1,5.0,29.0,76.2,29.5
4,-1,6.0,29.0,76.4,29.5
4,-1,5.0,29.0,76.7,29.5
4,-1,5.0,29.4,75.5,29.5
4,-1,6.0,29.7,75.4,29.5
4,-1,6.0,29.7,74.1,29.5
4,-1,5.0,29.7,75.5,29.5
4,-1,6.0,29.8,73.2,29.5
4,-1,5.0,29.6,75.0,29.5
4,-1,5.0,28.9,77.5,29.5
4,-1,5.0,30.1,70.5,29.5
4,-1,6.0,30.8,67.5,29.5
4,0,6.0,30.7,67.0,29.5
4,-1,5.0,30.6,67.6,29.5
4,0,5.0,30.4,69.8,29.5
4,-1,5.0,30.3,70.0,29.5
4,-1,6.0,29.9,73.9,29.5
4,-1,6.0,29.6,74.8,29.5
4,-1,6.0,25.6,50.1,29.5
4,-1,6.0,28.8,77.4,29.5
4,-1,6.0,27.5,67.8,29.5
4,-1,6.0,27.8,80.0,29.5
4,-1,6.0,30.2,72.6,29.5
4,-1,6.0,30.1,72.0,29.5
4,-1,6.0,30.4,72.2,29.5
4,-1,6.0,30.4,72.5,29.5
